Open,High,Low,Close,Volume,Dividends,Stock Splits
28.458655323914826,28.467625948453403,28.25457746534845,28.391376495361328,120955200,0.0,0.0
28.35325999781449,28.411568216992972,28.20524722089345,28.35550308227539,108844000,0.0,0.0
28.019108898355626,28.30840516396191,27.998924562583504,28.256824493408203,112241600,0.0,0.0
28.232156870279997,28.290465084850297,27.75672394949908,28.187305450439453,187787200,0.0,0.0
27.915954057721272,27.951834856068285,27.480888042572847,27.48761558532715,243046400,0.0,0.0
27.77466643254528,27.821760938756253,26.73634078957682,26.92696189880371,314380000,0.0,0.0
27.346330839029708,27.774667581412114,27.182619891739044,27.646839141845703,245418000,0.0,0.0
28.039291109060375,28.20300203312256,27.880066353313264,28.18057632446289,165762000,0.0,0.0
28.265798938111953,28.339805327655316,28.04153839596029,28.16936683654785,127072400,0.0,0.0
28.194037151729344,28.51472981271916,28.162640811014725,28.440723419189453,134596800,0.0,0.0
28.647043252125144,28.833181637210444,28.559581771223318,28.81972312927246,144889600,0.0,0.0
28.947548210010208,29.068647384643555,28.774866652194998,29.068647384643555,184658800,0.0,0.0
29.37139983402697,29.81992086266363,29.310848537016735,29.618087768554688,235600800,0.0,0.0
29.793009976164154,29.808706432376386,29.225631162402244,29.32206153869629,307025600,0.0,0.0
27.357537486487292,28.144692308203165,27.357537486487292,28.081899642944336,461802400,0.0,0.0
28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000,0.0,0.0
28.104338110693643,28.198527151346816,27.785888471739064,27.92044448852539,168649200,0.0,0.0
27.60422445881408,27.72084087837388,27.38669320838986,27.532461166381836,177822000,0.0,0.0
27.669260025024414,27.788119527889297,27.483125109347384,27.669260025024414,134472400,0.0,0.0
27.6176829647422,27.696173803367067,27.420332615088867,27.58180046081543,148046800,0.0,0.0
27.431548663701914,27.48761379763778,27.29474960002063,27.44276237487793,134513200,0.0,0.0
27.494338389328547,27.503309015112233,27.11533928805639,27.202800750732422,171540000,0.0,0.0
27.24765327198211,27.48761196075328,26.355095646541358,26.561416625976562,279904000,0.0,0.0
26.332670597880302,26.3954632715135,25.3975046134744,25.709226608276367,496554400,0.0,0.0
25.330231652984438,26.337162882182565,25.139610503485542,25.879671096801758,397250400,0.0,0.0
26.12521993055667,26.24461576160186,25.708460281519265,25.93598747253418,211612000,0.13,0.0
25.81208202766498,26.18829191624943,25.794059564822017,26.023839950561523,154681600,0.0,0.0
26.25136763075824,27.03082106695544,26.25136763075824,26.96999740600586,219806400,0.0,0.0
26.539718880013126,26.62307147387288,25.530485116695104,25.5665283203125,388331200,0.0,0.0
25.350269023636592,26.00131552501816,24.696969284478392,25.960765838623047,404870000,0.0,0.0
26.14097821974246,26.222077565140992,25.803064853487335,25.94048309326172,194143200,0.0,0.0
25.753511040356475,26.201809081746294,25.683676142096857,26.122962951660156,171718000,0.0,0.0
26.140982169722307,26.50367604180423,26.01933313324298,26.393291473388672,163538800,0.0,0.0
26.22884251425318,26.456371389120584,26.134227159098433,26.244611740112305,138242800,0.0,0.0
26.15449849307422,26.24911383864826,25.834607533057312,25.90894889831543,193146000,0.0,0.0
25.69944062150687,25.760264276706028,25.147514375409504,25.377296447753906,274006400,0.0,0.0
24.877194212524824,25.208349747787157,23.80037670243172,23.825157165527344,513102000,0.0,0.0
21.3718955654849,24.509984562326586,20.72535401181328,23.230419158935547,648825200,0.0,0.0
25.03037841967596,25.03037841967596,23.316030530154677,23.37009620666504,414406400,0.0,0.0
24.124761834009984,24.755534166329674,23.665201148101914,24.710479736328125,387098400,0.0,0.0
25.282682791483722,25.510209923032157,24.78482217451439,25.438121795654297,338464400,0.0,0.0
25.26917119413288,25.525985317414275,25.127248142440617,25.521480560302734,212657600,0.0,0.0
25.237630464651282,25.80081958229044,25.2308724702343,25.402082443237305,224917200,0.0,0.0
24.814113009473044,25.203838918636777,24.185593744331104,24.266693115234375,307383600,0.0,0.0
24.832134579921778,25.307464599609375,24.584330000684076,25.307464599609375,247555200,0.0,0.0
25.34124966694748,25.406579791790417,24.78932518008018,24.863666534423828,212935600,0.0,0.0
24.548284054092843,24.881691001982006,24.44465747738586,24.61586570739746,199985200,0.0,0.0
25.174551155733397,25.357023862443352,24.852406942441565,25.300704956054688,219374400,0.0,0.0
25.62735492517415,25.685925348698767,24.728503966958986,24.814109802246094,340043200,0.0,0.0
24.841141217803635,25.519221297682673,24.757790340540954,25.359275817871094,251571200,0.0,0.0
25.18356450812768,25.728731155395508,25.1768065137865,25.728731155395508,199662000,0.0,0.0
26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600,0.0,0.0
26.116199358010316,26.251364368994526,25.776032734038903,26.195045471191406,173364800,0.0,0.0
26.188295508212956,26.253625655941836,26.00582277337094,26.224340438842773,148694000,0.0,0.0
26.055379566966984,26.242357029165714,25.618344305241134,25.66339874267578,256450400,0.0,0.0
25.278176722141534,25.749003654376327,25.201583837512686,25.557518005371094,297141200,0.0,0.0
25.607079622479663,25.990049212339446,25.604828103728384,25.954004287719727,200888000,0.0,0.0
25.541750543920482,25.721971737053007,25.34801336285386,25.54625701904297,201384800,0.0,0.0
25.59806878939865,25.84362011571837,25.523729138968488,25.753509521484375,143026800,0.0,0.0
25.512469619253405,26.019339876589566,25.314227648455592,25.906702041625977,200878000,0.0,0.0
26.231099196112744,26.287418112821186,25.685930776150165,25.841371536254883,224607600,0.0,0.0
25.64763196898093,25.80983070919443,25.329994201660156,25.329994201660156,208436000,0.0,0.0
25.417855653647006,25.571043186403358,24.2982352373021,24.568565368652344,293461600,0.0,0.0
24.818615366541106,25.127243593677708,24.49421963301002,24.847902297973633,265892000,0.0,0.0
24.570814126638464,24.69471641683409,24.1743285167292,24.685705184936523,255716400,0.0,0.0
24.33202266171175,25.007849590157385,24.228396072262765,24.865924835205078,232079200,0.0,0.0
24.75328719029101,25.088949137955048,24.570814468299,24.956035614013672,208258800,0.0,0.0
24.922238627283786,25.17229467694854,24.728501476755845,25.07542610168457,192787200,0.0,0.0
25.172300026412252,25.17905802075021,24.647409081135017,24.956035614013672,187062400,0.0,0.0
24.823121470353485,24.823121470353485,24.377074980182964,24.667680740356445,247918400,0.0,0.0
24.780317230924524,25.29394534944359,24.665426187976884,25.257902145385742,211064400,0.0,0.0
25.395328768248394,25.39983352572032,25.10472292787215,25.140766143798828,121868800,0.0,0.0
24.965047484102065,25.332246175155987,24.933509030574335,25.183565139770508,132197200,0.0,0.0
25.07092527691707,25.122737709765538,24.681197677548827,24.827627182006836,177849600,0.0,0.0
24.989826777276747,25.253398863197944,24.890704945832848,25.19933319091797,150694000,0.0,0.0
25.181308042824874,25.230868953263432,24.8997135232572,25.014604568481445,156930400,0.0,0.0
24.960533782280322,25.17454488576906,24.805093089372296,25.170040130615234,119036800,0.0,0.0
25.08219016088971,25.719720665801567,24.965047578588607,25.629610061645508,195871200,0.0,0.0
25.681423155681426,26.037359082085523,25.613839775679775,25.627357482910156,167180800,0.0,0.0
25.755762723263192,26.01933479309082,25.703948573067606,26.01933479309082,166616400,0.0,0.0
26.289667592107904,26.85961642869527,26.206316701825735,26.825824737548828,237467600,0.0,0.0
26.600546695147568,26.611809445371954,25.888674882246978,25.96977424621582,265335200,0.0,0.0
25.99680657804078,26.253620644244485,25.679167132689763,25.805322647094727,279537600,0.0,0.0
26.341479582349322,26.87538344616757,26.145489164784397,26.868623733520508,342205600,0.0,0.0
26.740216724940186,27.188516468319552,26.643348134815415,27.1524715423584,204909200,0.0,0.0
27.256093192784697,27.30790733479579,26.909168577430552,26.920433044433594,197461200,0.0,0.0
27.213298385919117,27.33945219612116,26.945219820523008,27.29890251159668,128813200,0.0,0.0
27.211043498407243,27.81928701067913,27.190767798015962,27.61203384399414,182076000,0.0,0.0
27.738192016782467,27.893632775644694,27.398027000058736,27.483631134033203,179544400,0.0,0.0
27.567331044501127,27.75737345512752,27.18951083158743,27.3569278717041,158210800,0.13,0.0
27.39991971275818,27.55828698287916,27.28906262367349,27.388607025146484,132169200,0.0,0.0
27.36598154193185,27.558285135925956,27.160104104572454,27.277748107910156,135485600,0.0,0.0
26.447445892916978,26.71214617404694,26.25740347046507,26.418033599853516,236511600,0.0,0.0
26.327541585275206,26.56509247892619,26.06510243487179,26.268718719482422,180872000,0.0,0.0
26.302652623856034,26.42934642209491,26.164646139600023,26.180482864379883,130102400,0.0,0.0
26.062838791831144,26.146548185860336,25.399955739428616,25.41579246520996,183249600,0.0,0.0
25.198602628449553,25.845648962392257,25.112632076959997,25.832075119018555,152426800,0.0,0.0
25.999490327526974,26.028902620835975,25.637506812779492,25.721216201782227,110467600,0.0,0.0
26.189533964920045,26.580928065036172,26.130711101650345,26.535680770874023,186698800,0.0,0.0
26.61486456316274,27.09223094163995,26.415774051115907,26.872777938842773,173183200,0.0,0.0
26.967803546858004,27.13069660030205,26.888619903121032,26.990428924560547,137148400,0.0,0.0
26.983637296251985,27.087709189185624,26.546994136343365,26.639753341674805,129930000,0.0,0.0
26.544730161497384,27.001734039282514,26.49721998554499,26.895401000976562,171212800,0.0,0.0
26.970055700665096,26.974581464834763,26.67820605035994,26.703092575073242,85553200,0.0,0.0
26.76192196218493,26.789071375613116,26.605815855601858,26.6533260345459,52185600,0.0,0.0
26.694049398330883,27.015311417256978,26.63975229733123,26.764184951782227,156721200,0.0,0.0
26.865996254353384,26.879570100117174,26.438402852054224,26.5469970703125,139409600,0.0,0.0
26.546988418683707,26.721194104224168,26.26192739410127,26.307174682617188,133546400,0.0,0.0
26.36826479749161,26.42256189793782,25.841125341024956,26.06283950805664,166278000,0.0,0.0
26.083205299427686,26.97911533746755,26.042482037422513,26.92934226989746,231108000,0.0,0.0
26.91802588248572,27.11711638656781,26.653323869762712,26.75965690612793,128336800,0.0,0.0
26.587712571731082,26.832052080591332,26.438395133698798,26.74834442138672,137238000,0.0,0.0
26.614865615389384,26.626178302483893,26.03569193848359,26.157861709594727,185445600,0.0,0.0
26.252882748995948,26.456499039468202,26.132975857405,26.28229331970215,116850800,0.0,0.0
26.060575755469923,26.105823046988814,25.531173469116514,25.605833053588867,187544800,0.0,0.0
25.379598939800353,25.492718920504387,24.83888557012098,25.447471618652344,257274800,0.0,0.0
25.325296607934753,25.519863072693934,24.965574245945643,24.99724769592285,213292400,0.0,0.0
25.128468287127408,25.336608602928948,24.6149044191711,25.189552307128906,224954000,0.0,0.0
25.343396069071403,25.39543201217679,24.655628204345703,24.655628204345703,179091200,0.0,0.0
24.639792337300673,24.777797110715454,23.93844715259232,23.98822021484375,385813200,0.0,0.0
24.271020686500957,24.291383178826663,23.884150593050297,24.282333374023438,190362400,0.0,0.0
24.298170688678386,24.370567402781692,24.083241703068634,24.25971031188965,131157600,0.0,0.0
24.268752321683365,24.626211763331916,24.25291559837354,24.571914672851562,130629600,0.0,0.0
24.66015354977659,24.66015354977659,24.422600921482264,24.44070053100586,54281600,0.0,0.0
24.341148456173702,24.36377382558586,24.022151115127777,24.16694450378418,106816800,0.0,0.0
24.198622999351244,24.757435909404915,24.175999351291413,24.601329803466797,123724800,0.0,0.0
24.565132147854186,24.59227983491533,24.248395898909155,24.28006935119629,100855200,0.0,0.0
24.20993429435416,24.21445833327651,23.714468317786633,23.814014434814453,163649200,0.0,0.0
23.214480337688535,23.838903054211126,23.076473836463002,23.83437728881836,270597600,0.0,0.0
23.924872088233865,23.947495735537558,23.169231566633837,23.237102508544922,223164000,0.0,0.0
22.750686625045535,23.160182068774382,22.59458224833412,22.782360076904297,273829600,0.0,0.0
22.325354693911653,22.65340187747959,21.816314889432988,21.820838928222656,324377600,0.0,0.0
22.295940563623674,22.422634342370927,21.890970976758524,21.93621826171875,283192000,0.0,0.0
22.39096802012428,22.41132878701104,22.0221957987083,22.29142189025879,198957600,0.0,0.0
22.748425003110377,22.780098454321106,22.361553214899697,22.61494255065918,196616800,0.0,0.0
22.69638355562376,22.89321286275035,22.01313991172184,22.03350067138672,249758400,0.0,0.0
22.162460517242046,22.732586034939704,21.66020766034241,22.51539421081543,252680400,0.0,0.0
21.764282446911434,22.105905253885545,21.574241717886682,21.974685668945312,319335600,0.0,0.0
22.264274717138616,22.31857182283569,21.605915622025318,21.86835479736328,212350800,0.0,0.0
21.515410655207155,22.214492730381433,21.13532761580977,21.897756576538086,289337600,0.0,0.0
21.95885023231142,22.144366932724644,21.479222615965675,21.786909103393555,208646000,0.0,0.0
22.31404561288052,22.954305084655992,22.255224468743922,22.945255279541016,263202000,0.0,0.0
22.967876936978346,22.97013981957926,22.44526325095706,22.497299194335938,207178000,0.0,0.0
22.608155054370535,22.823082285847043,22.187348669184583,22.621728897094727,300308000,0.0,0.0
21.72807933592413,21.861560043081425,21.117230594660068,21.135330200195312,533478800,0.0,0.0
21.219045781309546,21.384199983373826,20.902309496188032,21.286916732788086,222715200,0.0,0.0
21.445286838883526,22.022197723388672,21.34574070031797,22.022197723388672,257666000,0.0,0.0
21.82536831711847,21.879665421978128,21.583291638946616,21.81631851196289,163774000,0.0,0.0
21.587809275315365,21.72807862451077,21.329895946139512,21.375144958496094,149428800,0.0,0.0
21.492794201058263,21.909074860226518,21.284653871474138,21.7982177734375,183857200,0.0,0.0
21.805042169217714,22.139419786598744,21.652639308440207,21.97336769104004,185886800,0.13,0.0
21.955164393491266,22.04615174910417,21.311432627110822,21.38649559020996,185672400,0.0,0.0
21.18405606278197,21.768647700515437,21.163584812663363,21.611696243286133,216085600,0.0,0.0
21.447918694888983,21.823240555424313,21.366030225847094,21.607145309448242,177324800,0.0,0.0
21.818690781736706,21.916501914699385,21.404699838010007,21.443368911743164,169374400,0.0,0.0
21.334182241459605,21.545727137520572,21.061220133559154,21.313709259033203,200298800,0.0,0.0
21.425165640741696,21.495680014549343,21.15675390553398,21.379671096801758,161405600,0.0,0.0
21.61397140798435,22.03023754827432,21.52071059087684,21.98246955871582,196231600,0.0,0.0
21.98928948337225,22.33958974795907,21.87100711106077,22.31911849975586,179452800,0.0,0.0
22.482895481965976,22.494269555500004,21.857359617273673,21.89603042602539,156084000,0.0,0.0
21.83688459508165,22.009760417382484,21.791391779684428,21.845983505249023,141496800,0.0,0.0
21.90739953309664,22.04160629215677,21.81868732602287,22.03705596923828,137123200,0.0,0.0
21.92786963265623,21.950616037939255,21.507055060882077,21.53890037536621,127770400,0.0,0.0
21.37740423368996,21.923325045042535,21.227274795760042,21.859634399414062,145022800,0.0,0.0
21.84826004935016,22.009761810302734,21.666285305365406,22.009761810302734,110330800,0.0,0.0
22.109852175266557,22.296375555982106,21.96882336023787,22.043888092041016,115964400,0.0,0.0
22.032515976002855,22.344147270768826,21.98474797936405,21.993846893310547,140865200,0.0,0.0
22.21220929380349,22.921907025044668,22.159890987375892,22.8673152923584,201628400,0.0,0.0
22.862762860233072,22.949199900406047,22.664865476290164,22.917354583740234,132678400,0.0,0.0
22.878695203366703,23.135733006816107,22.8491233000592,23.08796501159668,147822800,0.0,0.0
23.285853631377364,23.599758224447882,23.058386082226058,23.431432723999023,184220400,0.0,0.0
23.290403416019203,23.39048969813145,22.965124734594173,23.172121047973633,143315600,0.0,0.0
22.924174080314234,23.147092991067915,22.837737056173445,22.981040954589844,126247600,0.0,0.0
23.04473399104276,23.106151193542534,22.80816756101292,23.001516342163086,108806800,0.0,0.0
23.06748331941389,23.25628005258233,22.780873742347264,23.012889862060547,134054400,0.0,0.0
23.256287231027887,23.26538614339531,23.08796169083077,23.26083755493164,109632800,0.0,0.0
23.18121937989713,23.408686935062335,23.15164748704423,23.31997299194336,100304400,0.0,0.0
23.647528441370675,23.925039155290957,23.622506869758855,23.788558959960938,160270800,0.0,0.0
23.795382207022403,24.18207637486654,23.790831883858232,24.104738235473633,153214000,0.0,0.0
24.00237817673982,24.218473418092056,23.874996887818018,24.066070556640625,137682800,0.0,0.0
24.188900678937248,24.22529632332614,23.927314360511424,24.093364715576172,176820800,0.0,0.0
24.095632112974346,24.486876486886658,23.915932581447677,24.091083526611328,142010800,0.0,0.0
23.94095964299124,24.404993653350434,23.93186073273639,24.27533721923828,129777600,0.0,0.0
24.220739737291957,24.354944726918998,24.08880817310861,24.141124725341797,102814000,0.0,0.0
23.991004297380154,24.168428719959845,23.859072693509177,24.036497116088867,104532000,0.0,0.0
24.11155525047971,24.154774631269266,23.897735242917893,23.92730712890625,77645600,0.0,0.0
23.85906736359314,24.518723500146574,23.856792202534017,24.493701934814453,124760400,0.0,0.0
24.71435018456986,25.116966993110236,24.702976112650077,24.921344757080078,182404400,0.0,0.0
24.957744841980446,24.998689078565164,24.76667115943843,24.79169273376465,103553600,0.0,0.0
24.74392374600258,25.0214344788015,24.611992129517855,25.0191593170166,103496000,0.0,0.0
25.116967195163785,25.519585742382745,25.082846714569676,25.276195526123047,149424800,0.0,0.0
24.909973129426067,25.18748383194415,24.889500146475836,24.978212356567383,106314800,0.0,0.0
25.073749157491083,25.2443498224228,24.839456119882172,25.23979949951172,105616400,0.0,0.0
25.01005557208116,25.116965594591342,24.59379128876652,24.689327239990234,127207600,0.0,0.0
24.77349401377483,24.969114528413005,24.60516676156082,24.71662712097168,94326800,0.0,0.0
24.787139168905565,25.160185811584803,24.75529385078219,24.798511505126953,117630000,0.0,0.0
24.871307149073353,25.135170404429747,24.716630843376283,25.121522903442383,108929200,0.0,0.0
25.203404824576406,25.55370331869652,25.203404824576406,25.485464096069336,133029200,0.0,0.0
25.389929626129085,25.565078883419442,25.32396382559538,25.499113082885742,101895600,0.0,0.0
25.50138561988534,25.544605007100053,24.960013508537088,24.987308502197266,187756000,0.0,0.0
24.768945792162793,24.782593292252795,24.32538468483777,24.448217391967773,243286000,0.0,0.0
24.539201739947092,24.566498474121147,24.163881623833273,24.318559646606445,129539600,0.0,0.0
24.257142218776682,24.586969510520994,24.125210607903004,24.368600845336914,122444000,0.0,0.0
24.32310689047924,24.32310689047924,24.002376789557385,24.104738235473633,126210000,0.0,0.0
23.88636972941396,24.220747331033778,23.79765751699725,24.038772583007812,134732400,0.0,0.0
23.884092523905025,24.03194677709332,23.77263391138324,23.90229034423828,112126400,0.0,0.0
23.636153937779852,23.952333693234245,23.636153937779852,23.736238479614258,224064800,0.0,0.0
21.836886476995645,22.453323376583054,21.76409692482325,22.250877380371094,458408400,0.0,0.0
22.203110789672497,22.264526273140973,21.438819576287425,21.570751190185547,328970800,0.0,0.0
21.379676111042887,21.54572819834941,21.043025084128573,21.32280921936035,274126000,0.0,0.0
21.37511732051885,21.400138879751047,21.017993480632672,21.300052642822266,192640400,0.0,0.0
21.427441158944617,21.777741372014834,21.309158804028236,21.650360107421875,227325200,0.0,0.0
21.65491767721752,21.814146059447825,21.341012972642798,21.4251766204834,164102000,0.0,0.0
21.51212602444303,21.528145622918892,21.210040920322978,21.338197708129883,143562000,0.1425,0.0
21.367958422261754,21.386265295184696,21.020101646635876,21.21920394897461,174799600,0.0,0.0
21.283278762484098,21.459494388296562,21.18944841587858,21.235219955444336,131745600,0.0,0.0
21.358806271772114,21.413730388104735,21.079605915904843,21.37940216064453,134747200,0.0,0.0
21.393131681672703,21.41372756783256,21.15970116249197,21.171144485473633,114876400,0.0,0.0
21.219203907014062,21.232934498180615,20.475433288055125,20.67453384399414,305258800,0.0,0.0
20.596726220953915,20.978909499567926,20.596726220953915,20.715728759765625,177571200,0.0,0.0
21.14368092565382,21.60138589513827,20.974330575826222,21.484670639038086,245039200,0.0,0.0
21.638006844557655,21.6723333263558,21.285573748045067,21.395421981811523,187667600,0.0,0.0
21.548747814886642,21.789041842959165,21.486956674806812,21.640287399291992,168249600,0.0,0.0
21.658597025197565,21.658597025197565,21.41372495887529,21.55790138244629,121768400,0.0,0.0
21.658599290350402,21.839392965104885,21.631136363271747,21.79133415222168,128104000,0.0,0.0
21.94008620646674,22.242171387099383,21.894314666367414,22.0682430267334,152074400,0.0,0.0
22.2490395071509,22.44814005734932,22.162074442920833,22.404659271240234,140560800,0.0,0.0
22.580875517678855,22.825747620254656,22.452718677753126,22.79828643798828,152675200,0.0,0.0
22.812019001618676,23.052314843263183,22.574012174029622,22.979082107543945,225324800,0.0,0.0
22.757096209738968,22.992814036980416,22.713613670187392,22.965351104736328,145364800,0.0,0.0
22.793706408840983,22.976789089235623,22.61520175575942,22.853208541870117,169228800,0.0,0.0
22.660970850580007,22.77997511295027,22.503063833289232,22.532814025878906,116693200,0.0,0.0
22.33600333464394,22.390927444984836,22.114016133425096,22.363466262817383,160766400,0.0,0.0
22.37948671082151,22.489334935641455,22.3016759510685,22.409236907958984,114019600,0.0,0.0
22.42525846150136,23.317783659222798,22.32456453767048,22.57172393798828,93170000,0.0,0.0
22.713603505107066,22.855492639192118,22.647236091390127,22.66325569152832,89638000,0.0,0.0
22.66097273522709,22.78455328904061,22.583163726903358,22.64266586303711,83392400,0.0,0.0
22.541966502249963,22.882956166549626,22.532812194657307,22.805147171020508,106405600,0.0,0.0
22.548830523668574,22.736489453711478,22.53738894932781,22.61748695373535,126851600,0.0,0.0
22.585451028673454,22.683857661509723,22.221574690137174,22.276498794555664,152082000,0.0,0.0
22.2719273089069,22.53739707176737,22.141481441571994,22.303966522216797,127727600,0.0,0.0
22.38635365642864,22.52137755247799,22.205559954332223,22.23073387145996,117780800,0.0,0.0
22.07282292595641,22.37033187435017,21.9858596045211,22.324562072753906,125307200,0.0,0.0
22.111725315067012,22.118590609506505,21.809640137689414,21.816505432128906,244032800,0.0,0.0
